"rho","error","index","day","lag","grid_size_km"
0.277994677661728,19.4080300254145,"exp",13,199,0.5
7.80286833249943e-05,58.3389684222613,"homo",14,199,0.5
79.9999508083439,213.425896167926,"power",14,199,0.5
0.271219963355983,17.5359771084276,"exp",14,199,0.5
7.80286833249943e-05,73.5730356881971,"homo",15,199,0.5
64.7214332302896,252.323256899686,"power",15,199,0.5
0.296659111061819,22.1301874201623,"exp",15,199,0.5
7.80286833249943e-05,75.3110675036212,"homo",16,199,0.5
79.9999508083439,251.19157314852,"power",16,199,0.5
0.302815937518371,22.3319841857691,"exp",16,199,0.5
7.80286833249943e-05,73.1376168972796,"homo",17,199,0.5
79.9999508083439,252.960068219319,"power",17,199,0.5
0.291615029523567,22.1784381912759,"exp",17,199,0.5
7.80286833249943e-05,71.812299032876,"homo",18,199,0.5
79.9999508083439,248.894182264799,"power",18,199,0.5
0.295480689953821,21.9545002198273,"exp",18,199,0.5
7.80286833249943e-05,76.3994200173611,"homo",19,199,0.5
64.7214332302896,259.714708035417,"power",19,199,0.5
0.295763921753093,22.8872850938397,"exp",19,199,0.5
7.80286833249943e-05,66.2942888521719,"homo",20,199,0.5
79.9999508083439,226.627421824232,"power",20,199,0.5
0.285951307519618,19.3694160434847,"exp",20,199,0.5
7.80286833249943e-05,57.7273819808529,"homo",21,199,0.5
79.9999508083439,207.617139812778,"power",21,199,0.5
0.27265626416476,16.9223255985962,"exp",21,199,0.5
7.80286833249943e-05,71.1225598651432,"homo",22,199,0.5
79.9999508083439,237.976773009355,"power",22,199,0.5
0.304016383737075,21.1474954401657,"exp",22,199,0.5
7.80286833249943e-05,73.4409663147841,"homo",23,199,0.5
79.9999508083439,247.29953563931,"power",23,199,0.5
0.30054970307624,21.9351104625983,"exp",23,199,0.5
7.80286833249943e-05,72.5254471940131,"homo",24,199,0.5
79.9999508083439,246.289852165962,"power",24,199,0.5
0.299568988976351,21.6919473133174,"exp",24,199,0.5
7.80286833249943e-05,73.1773319157741,"homo",25,199,0.5
79.9999508083439,252.233817550589,"power",25,199,0.5
0.28991701572518,21.9193843317156,"exp",25,199,0.5
7.80286833249943e-05,75.2581871053756,"homo",26,199,0.5
79.9999508083439,260.381906624043,"power",26,199,0.5
0.292115721137496,22.8358622376056,"exp",26,199,0.5
7.80286833249943e-05,62.55374191595,"homo",27,199,0.5
64.7214332302896,226.185431814062,"power",27,199,0.5
0.277292165601396,19.272836857393,"exp",27,199,0.5
7.80286833249943e-05,60.4594371196464,"homo",28,199,0.5
79.9999508083439,220.360235967681,"power",28,199,0.5
0.268454434190825,18.581586992657,"exp",28,199,0.5
7.80286833249943e-05,61.0853319924434,"homo",29,199,0.5
64.7214332302896,215.741026868011,"power",29,199,0.5
0.272907698667026,17.5451786290617,"exp",29,199,0.5
7.80286833249943e-05,73.1108340916475,"homo",30,199,0.5
79.9999508083439,251.79725648548,"power",30,199,0.5
0.294497169469455,22.2897654404572,"exp",30,199,0.5
7.80286833249943e-05,72.8165839528553,"homo",31,199,0.5
79.9999508083439,249.90139351006,"power",31,199,0.5
0.29359020685679,21.8702410594259,"exp",31,199,0.5
7.80286833249943e-05,72.5817283164074,"homo",32,199,0.5
79.9999508083439,245.958917548941,"power",32,199,0.5
0.298788269737412,21.6842684921987,"exp",32,199,0.5
7.80286833249943e-05,73.7521234485947,"homo",33,199,0.5
79.9999508083439,254.673801394527,"power",33,199,0.5
0.296699022378084,22.610785686452,"exp",33,199,0.5
7.80286833249943e-05,64.2413971439156,"homo",34,199,0.5
79.9999508083439,229.571341631253,"power",34,199,0.5
0.277150566834074,19.2831124646228,"exp",34,199,0.5
7.80286833249943e-05,59.9469329937091,"homo",35,199,0.5
79.9999508083439,215.172247079591,"power",35,199,0.5
0.271144634609011,17.6032511512838,"exp",35,199,0.5
7.80286833249943e-05,70.6728447192896,"homo",36,199,0.5
79.9999508083439,236.520823194875,"power",36,199,0.5
0.302033284689497,20.8623984245808,"exp",36,199,0.5
7.80286833249943e-05,60.476007147218,"homo",37,199,0.5
79.9999508083439,212.192110221966,"power",37,199,0.5
0.275742317032178,17.4378710203963,"exp",37,199,0.5
7.80286833249943e-05,73.0775294672339,"homo",38,199,0.5
79.9999508083439,248.874255957114,"power",38,199,0.5
0.29393636667516,21.8280096619806,"exp",38,199,0.5
7.80286833249943e-05,70.0874158497767,"homo",39,199,0.5
79.9999508083439,239.912425921493,"power",39,199,0.5
0.304060820914546,21.3028266122014,"exp",39,199,0.5
7.80286833249943e-05,74.5953902261575,"homo",40,199,0.5
64.7214332302896,251.941549678554,"power",40,199,0.5
0.30085796519467,22.2947251328815,"exp",40,199,0.5
7.80286833249943e-05,66.0094839482589,"homo",41,199,0.5
79.9999508083439,228.072979640693,"power",41,199,0.5
0.289756264508349,19.7104797583795,"exp",41,199,0.5
7.80286833249943e-05,58.7089517048934,"homo",42,199,0.5
79.9999508083439,210.528977991016,"power",42,199,0.5
0.281478835321319,17.7910261710625,"exp",42,199,0.5
7.80286833249943e-05,70.773208017644,"homo",43,199,0.5
79.9999508083439,243.168331729053,"power",43,199,0.5
0.292265456445233,21.3309154818559,"exp",43,199,0.5
7.80286833249943e-05,70.966733218121,"homo",44,199,0.5
79.9999508083439,246.284725531855,"power",44,199,0.5
0.292652616363026,21.3617924499312,"exp",44,199,0.5
7.80286833249943e-05,69.6573845426319,"homo",45,199,0.5
79.9999508083439,244.749166672402,"power",45,199,0.5
0.28560131871915,21.0651866711233,"exp",45,199,0.5
7.80286833249943e-05,70.791682841128,"homo",46,199,0.5
79.9999508083439,250.598684400329,"power",46,199,0.5
0.286647516312549,21.7027009740092,"exp",46,199,0.5
7.80286833249943e-05,72.1440530488915,"homo",47,199,0.5
64.7214332302896,245.618007159278,"power",47,199,0.5
0.30145434853558,21.7400600684749,"exp",47,199,0.5
7.80286833249943e-05,62.6684515642861,"homo",48,199,0.5
79.9999508083439,216.505039087534,"power",48,199,0.5
0.285290258324547,18.2997266076483,"exp",48,199,0.5
7.80286833249943e-05,55.6172289713338,"homo",49,199,0.5
79.9999508083439,193.526128865615,"power",49,199,0.5
0.284926179514117,16.3293204630826,"exp",49,199,0.5
7.80286833249943e-05,57.098218548652,"homo",50,199,0.5
79.9999508083439,205.269589165596,"power",50,199,0.5
0.271794526584146,16.6644268245455,"exp",50,199,0.5
7.80286833249943e-05,70.1188073427043,"homo",51,199,0.5
79.9999508083439,236.916321570219,"power",51,199,0.5
0.302100655264291,21.0372847382056,"exp",51,199,0.5
7.80286833249943e-05,70.4851777505749,"homo",52,199,0.5
64.7214332302896,242.859248030608,"power",52,199,0.5
0.292727338842531,21.186667558043,"exp",52,199,0.5
7.80286833249943e-05,70.050382988325,"homo",53,199,0.5
79.9999508083439,241.871889641573,"power",53,199,0.5
0.290652048114787,21.0508873256965,"exp",53,199,0.5
7.80286833249943e-05,72.1992825680573,"homo",54,199,0.5
79.9999508083439,252.686693492714,"power",54,199,0.5
0.288960321365024,22.001882898438,"exp",54,199,0.5
7.80286833249943e-05,64.0134067088605,"homo",55,199,0.5
79.9999508083439,223.60371244701,"power",55,199,0.5
0.28099762482214,18.7823683965998,"exp",55,199,0.5
7.80286833249943e-05,56.8699179299973,"homo",56,199,0.5
64.7214332302896,205.224655835855,"power",56,199,0.5
0.275660294932,16.9314914790848,"exp",56,199,0.5
7.80286833249943e-05,71.2042256646432,"homo",57,199,0.5
79.9999508083439,245.515326331385,"power",57,199,0.5
0.295308714188796,21.5951762751226,"exp",57,199,0.5
7.80286833249943e-05,71.7975313401608,"homo",58,199,0.5
79.9999508083439,248.502239519575,"power",58,199,0.5
0.291504948748201,21.6231819434305,"exp",58,199,0.5
7.80286833249943e-05,71.4410055729294,"homo",59,199,0.5
79.9999508083439,246.827267482412,"power",59,199,0.5
0.293030632906531,21.6412606728773,"exp",59,199,0.5
7.80286833249943e-05,64.7434219737199,"homo",60,199,0.5
79.9999508083439,224.230320605383,"power",60,199,0.5
0.297918825466935,19.6488978954494,"exp",60,199,0.5
7.80286833249943e-05,67.3573125834323,"homo",61,199,0.5
79.9999508083439,236.766110306646,"power",61,199,0.5
0.29003779786741,20.4927101590271,"exp",61,199,0.5
7.80286833249943e-05,58.3476342978261,"homo",62,199,0.5
79.9999508083439,202.774735880255,"power",62,199,0.5
0.289045026006381,17.3264763114074,"exp",62,199,0.5
7.80286833249943e-05,51.492462251459,"homo",63,199,0.5
79.9999508083439,187.258463488601,"power",63,199,0.5
0.279638030778009,15.5404432349124,"exp",63,199,0.5
7.80286833249943e-05,63.2873085086033,"homo",64,199,0.5
79.9999508083439,221.743657688424,"power",64,199,0.5
0.299288192099044,19.46284981495,"exp",64,199,0.5
7.80286833249943e-05,65.2963077242881,"homo",65,199,0.5
79.9999508083439,229.866869095609,"power",65,199,0.5
0.29276822973056,19.9598734779186,"exp",65,199,0.5
7.80286833249943e-05,65.6771560271538,"homo",66,199,0.5
64.7214332302896,227.840244262988,"power",66,199,0.5
0.295410524839417,19.9920899691473,"exp",66,199,0.5
7.80286833249943e-05,63.614826715495,"homo",67,199,0.5
64.7214332302896,225.99467342422,"power",67,199,0.5
0.291534025569447,19.565790910906,"exp",67,199,0.5
7.80286833249943e-05,65.3493851399472,"homo",68,199,0.5
79.9999508083439,232.27859004158,"power",68,199,0.5
0.294140832912274,20.327592657382,"exp",68,199,0.5
7.80286833249943e-05,55.7691288746181,"homo",69,199,0.5
79.9999508083439,194.190797802542,"power",69,199,0.5
0.292374751059284,17.0023764200599,"exp",69,199,0.5
7.80286833249943e-05,48.743052343416,"homo",70,199,0.5
64.7214332302896,181.162941020736,"power",70,199,0.5
0.283442209735114,15.2344040007871,"exp",70,199,0.5
7.80286833249943e-05,63.0591462669606,"homo",71,199,0.5
79.9999508083439,223.490871303132,"power",71,199,0.5
0.293957007441822,19.2987326026048,"exp",71,199,0.5
7.80286833249943e-05,63.7628939497399,"homo",72,199,0.5
64.7214332302896,227.667940791227,"power",72,199,0.5
0.288432308565363,19.6368687803166,"exp",72,199,0.5
7.80286833249943e-05,62.6352622918453,"homo",73,199,0.5
79.9999508083439,220.680342154935,"power",73,199,0.5
0.295508919511342,19.1271392522777,"exp",73,199,0.5
7.80286833249943e-05,62.9518162193062,"homo",74,199,0.5
79.9999508083439,222.802171351258,"power",74,199,0.5
0.294009735376713,19.294699898138,"exp",74,199,0.5
