"day","lag","rho","error","index","county"
2020-02-16,7,4.99995448355224,997.779428703743,"power","13015"
2020-03-30,7,4.99995448566615,838.208346268917,"power","13015"
2020-03-31,7,4.99995448666142,794.188204875406,"power","13015"
2020-04-01,7,4.99995461381468,970.845222709571,"power","13015"
2020-04-02,7,4.99995455320326,978.060354225688,"power","13015"
2020-04-03,7,4.99995476124728,993.196265152748,"power","13015"
2020-04-04,7,4.99995463035793,876.142105086613,"power","13015"
2020-04-05,7,4.99995433424232,815.910578710339,"power","13015"
2020-02-10,7,0.484855098594204,117.870608738439,"exp","13015"
2020-02-11,7,0.480606208448914,120.589525189096,"exp","13015"
2020-02-12,7,0.483367206316832,124.155514674089,"exp","13015"
2020-02-13,7,0.483155463934051,127.43307975788,"exp","13015"
2020-02-14,7,0.482223890169472,142.530723695337,"exp","13015"
2020-02-15,7,0.482096021667098,110.679530050514,"exp","13015"
2020-02-16,7,0.48300270808572,100.749961910964,"exp","13015"
2020-03-30,7,0.486104957795888,75.43041499339,"exp","13015"
2020-03-31,7,0.485574417165223,71.8528761470275,"exp","13015"
2020-04-01,7,0.485346584948299,89.5411054344051,"exp","13015"
2020-04-02,7,0.484806525124138,92.1581860769466,"exp","13015"
2020-04-03,7,0.484026647529042,95.8525319761078,"exp","13015"
2020-04-04,7,0.484806022878525,81.1613472732769,"exp","13015"
2020-04-05,7,0.4854086637147,76.872717838482,"exp","13015"
2020-02-10,7,0.017307113788065,159.951318065275,"homo","13077"
2020-02-11,7,0.0172127086673566,163.753386955748,"homo","13077"
2020-02-12,7,0.0172999018513724,159.980391537733,"homo","13077"
2020-02-13,7,0.0172563750077332,177.154275988637,"homo","13077"
2020-02-14,7,0.0172178282857588,203.458131708635,"homo","13077"
2020-02-15,7,0.0170212974115083,184.730352942893,"homo","13077"
2020-02-16,7,0.0171186411621114,150.916555348637,"homo","13077"
2020-03-30,7,0.0173541551643678,93.7852714184167,"homo","13077"
2020-03-31,7,0.0172365627589475,110.86385141849,"homo","13077"
2020-04-01,7,0.0173657799075801,113.358746783444,"homo","13077"
2020-04-02,7,0.0173524888768068,118.172045507636,"homo","13077"
2020-04-03,7,0.0173704441666642,108.67441175362,"homo","13077"
2020-04-04,7,0.0173611010454629,93.7824585888401,"homo","13077"
2020-04-05,7,0.0173656879465625,84.1689074649226,"homo","13077"
2020-02-10,7,4.99995168959753,1445.85956353818,"power","13077"
2020-02-11,7,4.99995189881027,1415.15017240998,"power","13077"
2020-02-12,7,4.99995182786475,1442.86794535573,"power","13077"
2020-02-13,7,4.9999517269283,1503.41224857136,"power","13077"
2020-02-14,7,4.99995188483167,1635.98957339861,"power","13077"
2020-02-15,7,4.99995105083344,1378.06254860937,"power","13077"
2020-02-16,7,4.99995065495583,1229.39506705591,"power","13077"
2020-03-30,7,4.999950477875,963.489465682279,"power","13077"
2020-03-31,7,4.9999506847681,1014.01346327949,"power","13077"
2020-04-01,7,4.99995078845143,1127.75427067227,"power","13077"
2020-04-02,7,4.99995080716312,1146.28004181733,"power","13077"
2020-04-03,7,4.99995086336955,1091.33355785568,"power","13077"
2020-04-04,7,4.99995036138412,972.228208760013,"power","13077"
2020-04-05,7,4.99994999006821,905.392915380426,"power","13077"
2020-02-10,7,0.475142815051036,135.668252001702,"exp","13077"
2020-02-11,7,0.474939060691478,136.086043977736,"exp","13077"
2020-02-12,7,0.475827780447715,133.214098402506,"exp","13077"
2020-02-13,7,0.475410136263795,146.459761344468,"exp","13077"
2020-02-14,7,0.475400661724497,165.198522682812,"exp","13077"
2020-02-15,7,0.476296126835759,148.582904866769,"exp","13077"
2020-02-16,7,0.47630043832362,126.673142708575,"exp","13077"
2020-03-30,7,0.478387736938876,81.0494097656433,"exp","13077"
2020-03-31,7,0.476728777422068,95.3409932582568,"exp","13077"
2020-04-01,7,0.477962289008966,96.3802825393209,"exp","13077"
2020-04-02,7,0.478451092331716,98.3746502201826,"exp","13077"
2020-04-03,7,0.478349791038961,91.637301628759,"exp","13077"
2020-04-04,7,0.478009292207387,84.0687024363255,"exp","13077"
2020-04-05,7,0.478247030332633,77.9292782255657,"exp","13077"
2020-02-10,2,0.158203780742747,69.1469465040617,"homo","13159"
2020-02-11,2,0.157059881296235,70.6103577469159,"homo","13159"
2020-02-12,2,0.157522521408204,68.6342466224449,"homo","13159"
2020-02-13,2,0.157505074404479,70.5381848695018,"homo","13159"
2020-02-14,2,0.157241001406756,73.0569133171582,"homo","13159"
2020-02-15,2,0.15921946970529,52.9989421847082,"homo","13159"
2020-02-16,2,0.156550077202557,60.0353736525448,"homo","13159"
2020-03-30,2,0.157727124708235,54.5272793283343,"homo","13159"
2020-03-31,2,0.157923260421337,52.1081249672238,"homo","13159"
2020-04-01,2,0.158267680974792,60.7031862736212,"homo","13159"
2020-04-02,2,0.158100661707111,62.2055932216582,"homo","13159"
2020-04-03,2,0.157553552418271,62.6443758286199,"homo","13159"
2020-04-04,2,0.155205171488627,65.5613800538596,"homo","13159"
2020-04-05,2,0.154326824355478,63.5220212505865,"homo","13159"
2020-02-10,2,4.99995867207426,435.192767050584,"power","13159"
2020-02-11,2,4.99995799761324,423.758894446973,"power","13159"
2020-02-12,2,4.99995866372983,420.536777073315,"power","13159"
2020-02-13,2,4.99995873716949,427.87840996159,"power","13159"
2020-02-14,2,4.99995893016219,432.334931240471,"power","13159"
2020-02-15,2,4.99992243194762,360.318480336927,"power","13159"
2020-02-16,2,4.99992184253213,359.845607557184,"power","13159"
2020-03-30,2,4.99992259103303,343.580768548208,"power","13159"
2020-03-31,2,4.99992268227992,329.515158766212,"power","13159"
2020-04-01,2,4.99992243249326,381.202108277961,"power","13159"
2020-04-02,2,4.99992213345767,389.256444525325,"power","13159"
2020-04-03,2,4.99992279033327,383.762950501175,"power","13159"
2020-04-04,2,4.99992309979458,367.612521266873,"power","13159"
2020-04-05,2,4.99992363339284,347.36966381656,"power","13159"
2020-02-10,2,0.662341719037214,71.6468309217147,"exp","13159"
2020-02-11,2,0.659006862557582,72.8241300853335,"exp","13159"
2020-02-12,2,0.6611725228878,70.2736889915083,"exp","13159"
2020-02-13,2,0.661721221222768,71.315893460152,"exp","13159"
2020-02-14,2,0.662042260963692,72.3585454102766,"exp","13159"
2020-02-15,2,0.670154919543395,52.8974816976325,"exp","13159"
2020-02-16,2,0.665964768056787,58.3036415059777,"exp","13159"
2020-03-30,2,0.669227507759446,51.7968673353092,"exp","13159"
2020-03-31,2,0.670974598857732,48.937210999672,"exp","13159"
2020-04-01,2,0.67145745239172,57.3951124660404,"exp","13159"
2020-04-02,2,0.669863002814702,58.783569272895,"exp","13159"
2020-04-03,2,0.669265335090765,58.1466783769025,"exp","13159"
2020-04-04,2,0.664899114629978,62.5174261861783,"exp","13159"
2020-04-05,2,0.663694858986126,61.0526558374861,"exp","13159"
2020-02-10,10,0.0155465963498398,202.337496083547,"homo","13151"
2020-02-11,10,0.0154678865612563,199.501456389511,"homo","13151"
2020-02-12,10,0.0155237924350562,206.185957353189,"homo","13151"
2020-02-13,10,0.0154947981098474,212.162177630648,"homo","13151"
2020-02-14,10,0.0154952241978916,229.873515352589,"homo","13151"
2020-02-15,10,0.0154303794143784,208.036126601655,"homo","13151"
2020-02-16,10,0.0154565472132883,175.847168662506,"homo","13151"
2020-03-30,10,0.0155061817005217,132.343053306655,"homo","13151"
2020-03-31,10,0.0154695202948582,128.943202945522,"homo","13151"
2020-04-01,10,0.0155589811480196,152.634276569829,"homo","13151"
2020-04-02,10,0.0155792112072986,151.021494185768,"homo","13151"
2020-04-03,10,0.0155634738135705,152.027692692952,"homo","13151"
2020-04-04,10,0.0155277165685871,139.450718262851,"homo","13151"
2020-04-05,10,0.0155530593288317,125.712168584665,"homo","13151"
2020-02-10,10,4.99994424648619,1588.37740409804,"power","13151"
2020-02-11,10,4.99994421875233,1526.66777635171,"power","13151"
2020-02-12,10,4.99994425061299,1588.16143727497,"power","13151"
2020-02-13,10,4.99994437545918,1620.47739440412,"power","13151"
2020-02-14,10,4.99994452207913,1718.36890758693,"power","13151"
2020-02-15,10,4.99994473710589,1524.900485821,"power","13151"
2020-02-16,10,4.9999445123414,1349.64423498851,"power","13151"
2020-03-30,10,4.9999434784879,1093.70307959071,"power","13151"
2020-03-31,10,4.99994336584311,1056.55316313457,"power","13151"
2020-04-01,10,4.99994353950958,1254.29806002694,"power","13151"
2020-04-02,10,4.9999434772815,1249.6352120732,"power","13151"
2020-04-03,10,4.99994349572139,1258.44661860719,"power","13151"
2020-04-04,10,4.99994331051818,1145.08693675884,"power","13151"
2020-04-05,10,4.99994298487558,1040.57537580215,"power","13151"
2020-02-10,10,0.492825643832424,156.420250366651,"exp","13151"
2020-02-11,10,0.492313313314177,153.476513639283,"exp","13151"
2020-02-12,10,0.49243853485119,159.287052477086,"exp","13151"
2020-02-13,10,0.491997548304467,165.267258664048,"exp","13151"
2020-02-14,10,0.491653275877894,177.946369763439,"exp","13151"
2020-02-15,10,0.491716777150129,157.613780334457,"exp","13151"
2020-02-16,10,0.492815698745898,132.481127960173,"exp","13151"
2020-03-30,10,0.494570854624509,100.283948729193,"exp","13151"
2020-03-31,10,0.494766977584319,98.8825292159914,"exp","13151"
2020-04-01,10,0.494176862543118,118.396524222398,"exp","13151"
2020-04-02,10,0.494019238940779,118.559470852719,"exp","13151"
2020-04-03,10,0.494297424025794,117.140250020194,"exp","13151"
2020-04-04,10,0.495107753794657,107.92830232129,"exp","13151"
2020-04-05,10,0.495857422803176,99.1885522560625,"exp","13151"
2020-02-10,4,0.104340692964974,120.672418309351,"homo","13085"
2020-02-11,4,0.104070842353853,118.812467840113,"homo","13085"
2020-02-12,4,0.104634067840559,112.485722753887,"homo","13085"
2020-02-13,4,0.102982495608844,121.106246559162,"homo","13085"
2020-02-14,4,0.102364529490426,127.113516718015,"homo","13085"
2020-02-15,4,0.103863054097953,107.948470661247,"homo","13085"
2020-02-16,4,0.103329633905413,111.947496887411,"homo","13085"
2020-03-30,4,0.104871356977156,84.1990267131872,"homo","13085"
2020-03-31,4,0.10468057594287,82.6792938680075,"homo","13085"
2020-04-01,4,0.104847222024202,97.863602134619,"homo","13085"
2020-04-02,4,0.104206170710763,104.995719061415,"homo","13085"
2020-04-03,4,0.10468294047942,98.0938648701933,"homo","13085"
2020-04-04,4,0.104967518583639,86.5756448292625,"homo","13085"
2020-04-05,4,0.105531653789603,77.3113964877505,"homo","13085"
2020-02-10,4,4.99992144309872,625.195095238816,"power","13085"
2020-02-11,4,4.99992132945599,614.199225062832,"power","13085"
2020-02-12,4,4.99992163640365,600.567730294888,"power","13085"
2020-02-13,4,4.99992095671991,589.814396893117,"power","13085"
2020-02-14,4,4.99992082849724,601.748925081084,"power","13085"
2020-02-15,4,4.999921051175,555.996849494709,"power","13085"
2020-02-16,4,4.99992249002114,557.435205285066,"power","13085"
2020-03-30,4,4.99992307088881,461.62885839381,"power","13085"
2020-03-31,4,4.99992290966263,451.296935136458,"power","13085"
2020-04-01,4,4.99992259527005,526.50011843036,"power","13085"
2020-04-02,4,4.99992252239061,542.931999813758,"power","13085"
2020-04-03,4,4.9999228779467,525.548859774834,"power","13085"
2020-04-04,4,4.99992324305197,475.069694574262,"power","13085"
2020-04-05,4,4.99992402078578,446.561722457785,"power","13085"
2020-02-10,4,0.639029997766189,102.32660309414,"exp","13085"
2020-02-11,4,0.637835280521972,100.17699193031,"exp","13085"
2020-02-12,4,0.639762439603598,95.0507886692199,"exp","13085"
2020-02-13,4,0.630109870594712,108.358035867485,"exp","13085"
2020-02-14,4,0.626767109560479,114.580936647826,"exp","13085"
2020-02-15,4,0.633295475736822,95.0686038956341,"exp","13085"
